,date,Eyinos,Marathonas,Mornos,Yliki,Total
5586,2000-04-18,0,24142918,655787000,439164000,1119093918
5587,2000-04-19,0,24122642,655433000,438952000,1118507642
5588,2000-04-20,0,24122642,655079000,438740000,1117941642
5589,2000-04-21,0,24122642,654725000,438104000,1116951642
5590,2000-04-22,0,24122642,654371000,437680000,1116173642
5591,2000-04-23,0,24122642,654017000,437256000,1115395642
5592,2000-04-24,0,24102366,653663000,436832000,1114597366
5593,2000-04-25,0,24102366,653309000,436408000,1113819366
5594,2000-04-26,0,24082090,652778000,435984000,1112844090
5595,2000-04-27,0,24102366,652424000,435560000,1112086366
5596,2000-04-28,0,24142918,652070000,434924000,1111136918
5597,2000-04-29,0,24224022,651716000,434288000,1110228022
5598,2000-04-30,0,24284850,651185000,433652000,1109121850
5599,2000-05-01,0,24345963,650477000,433016000,1107838963
5600,2000-05-02,0,24407076,650300000,432804000,1107511076
5601,2000-05-03,0,24447818,649775000,432592000,1106814818
5602,2000-05-04,0,24447818,649075000,431956000,1105478818
5603,2000-05-05,0,24447818,648025000,431532000,1104004818
5604,2000-05-06,0,24447818,647150000,431108000,1102705818
5605,2000-05-07,0,24366334,646275000,430684000,1101325334
5606,2000-05-08,0,24305221,645050000,430048000,1099403221
5607,2000-05-09,0,24264574,644350000,429412000,1098026574
5608,2000-05-10,0,24203746,643650000,428995000,1096848746
5609,2000-05-11,0,24142918,642950000,428380000,1095472918
5610,2000-05-12,0,24102366,642425000,427970000,1094497366
5611,2000-05-13,0,24082090,641900000,427560000,1093542090
5612,2000-05-14,0,24001354,641200000,427150000,1092351354
5613,2000-05-15,0,23981170,640500000,426740000,1091221170
5614,2000-05-16,0,23920618,639800000,426330000,1090050618
5615,2000-05-17,0,23880250,639100000,425715000,1088695250
5616,2000-05-18,0,23799886,638225000,425100000,1087124886
5617,2000-05-19,0,23679340,637175000,424485000,1085339340
5618,2000-05-20,0,23559358,636300000,423870000,1083729358
5619,2000-05-21,0,23479370,635425000,423255000,1082159370
5620,2000-05-22,0,23399750,634550000,422845000,1080794750
5621,2000-05-23,0,23340035,633675000,422435000,1079450035
5622,2000-05-24,0,23260509,632800000,422025000,1078085509
5623,2000-05-25,0,23181265,631935000,421615000,1076731265
5624,2000-05-26,0,23082210,631070000,421000000,1075152210
5625,2000-05-27,0,22983615,630205000,420180000,1073368615
5626,2000-05-28,0,22924458,629340000,419360000,1071624458
5627,2000-05-29,0,22845764,628475000,418540000,1069860764
5628,2000-05-30,0,22786880,627610000,417720000,1068116880
5629,2000-05-31,0,22688740,626745000,416695000,1066128740
5630,2000-06-01,0,22571536,625880000,415875000,1064326536
5631,2000-06-02,0,22454514,625015000,414850000,1062319514
5632,2000-06-03,0,22357299,624150000,413825000,1060332299
5633,2000-06-04,0,22279619,623285000,412800000,1058364619
5634,2000-06-05,0,22202215,622247000,411980000,1056429215
5635,2000-06-06,0,22009165,621209000,411160000,1054378165
5636,2000-06-07,0,21855372,619998000,410340000,1052193372
5637,2000-06-08,0,21759542,618787000,409520000,1050066542
5638,2000-06-09,0,21606754,617576000,408700000,1047882754
5639,2000-06-10,0,21435535,616538000,407904000,1045877535
5640,2000-06-11,0,21283950,615500000,407108000,1043891950
5641,2000-06-12,0,21151720,614480000,406312000,1041943720
5642,2000-06-13,0,21057720,613460000,405516000,1040033720
5643,2000-06-14,0,20926304,612440000,404521000,1037887304
5644,2000-06-15,0,20720792,611420000,403526000,1035666792
5645,2000-06-16,0,20479336,610400000,402531000,1033410336
5646,2000-06-17,0,20239352,609380000,401536000,1031155352
5647,2000-06-18,0,20165900,608360000,400342000,1028867900
5648,2000-06-19,0,20220920,607170000,399546000,1026936920
5649,2000-06-20,0,20220920,606150000,398551000,1024921920
