Date,Eyinos,Marathonas,Mornos,Yliki,Synolo,Total
1986-05-02,0,32105850,559792000,502064000,1093961850.0,
1986-05-03,0,32224440,559468000,501610000,1093302440.0,
1986-05-04,0,32367318,559144000,501156000,1092667318.0,
1986-05-05,0,32462570,558982000,500702000,1092146570.0,
1986-05-06,0,32486479,558820000,500248000,1091554479.0,
1986-05-07,0,32534297,558658000,499794000,1090986297.0,
1986-05-08,0,32462570,558172000,499340000,1089974570.0,
1986-05-09,0,32558206,557686000,499113000,1089357206.0,
1986-05-10,0,32606024,557200000,499113000,1088919024.0,
1986-05-11,0,32653842,556714000,498886000,1088253842.0,
1986-05-12,0,32653842,556228000,498886000,1087767842.0,
1986-05-13,0,32653842,556066000,498886000,1087605842.0,
1986-05-14,0,32582115,555904000,499113000,1087599115.0,
1986-05-15,0,32462570,555742000,499340000,1087544570.0,
1986-05-16,0,32295879,555418000,499340000,1087053879.0,
1986-05-17,0,32200722,555094000,499340000,1086634722.0,
1986-05-18,0,32082132,554608000,499340000,1086030132.0,
1986-05-19,0,31987260,554284000,499340000,1085611260.0,
1986-05-20,0,31916388,553474000,499113000,1084503388.0,
1986-05-21,0,31845516,552826000,498886000,1083557516.0,
1986-05-22,0,31774644,552340000,498659000,1082773644.0,
1986-05-23,0,31703960,551854000,498205000,1081762960.0,
1986-05-24,0,31586310,551368000,497751000,1080705310.0,
1986-05-25,0,31539250,550882000,497297000,1079718250.0,
1986-05-26,0,31468850,550396000,496843000,1078707850.0,
1986-05-27,0,31351675,549910000,496162000,1077423675.0,
1986-05-28,0,31281370,549262000,495481000,1076024370.0,
1986-05-29,0,31188014,548620000,494800000,1074608014.0,
1986-05-30,0,31094658,547980000,494125000,1073199658.0,
1986-05-31,0,31024735,547180000,493225000,1071429735.0,
1986-06-01,0,30978245,546380000,492550000,1069908245.0,
1986-06-02,0,30931755,545740000,491875000,1068546755.0,
1986-06-03,0,30862020,544940000,491200000,1067002020.0,
1986-06-04,0,30792381,543980000,490300000,1065072381.0,
1986-06-05,0,30676636,543340000,489400000,1063416636.0,
1986-06-06,0,30630338,542700000,488500000,1061830338.0,
1986-06-07,0,30584040,541900000,487375000,1059859040.0,
1986-06-08,0,30560985,541100000,486475000,1058135985.0,
1986-06-09,0,30491820,540460000,485575000,1056526820.0,
1986-06-10,0,30560985,540460000,484900000,1055920985.0,
1986-06-11,0,30537930,540140000,484000000,1054677930.0,
1986-06-12,0,30491820,539820000,483100000,1053411820.0,
1986-06-13,0,30445710,539180000,482425000,1052050710.0,
1986-06-14,0,30399600,538540000,481750000,1050689600.0,
1986-06-15,0,30353490,537900000,481300000,1049553490.0,
1986-06-16,0,30330532,537260000,480850000,1048440532.0,
1986-06-17,0,30215742,536620000,480400000,1047235742.0,
1986-06-18,0,30101045,535820000,479950000,1045871045.0,
1986-06-19,0,30009585,535180000,479275000,1044464585.0,
1986-06-20,0,29895260,534220000,478600000,1042715260.0,
1986-06-21,0,29781410,533420000,478150000,1041351410.0,
1986-06-22,0,29781410,532464000,477700000,1039945410.0,
1986-06-23,0,29667560,531669000,477025000,1038361560.0,
1986-06-24,0,29554190,530715000,476575000,1036844190.0,
1986-06-25,0,29418240,529602000,476125000,1035145240.0,
1986-06-26,0,29327920,529920000,475225000,1034472920.0,
1986-06-27,0,29237600,529443000,474100000,1032780600.0,
1986-06-28,0,29012655,528489000,472975000,1030476655.0,
1986-06-29,0,29080110,527853000,471862000,1028795110.0,
1986-06-30,0,29012655,527058000,470767000,1026837655.0,
1986-07-01,0,28922997,526422000,469672000,1025016997.0,
1986-07-02,0,28833433,525627000,468358000,1022818433.0,
1986-07-03,0,28766260,524673000,467263000,1020702260.0,
1986-07-04,0,28677064,524037000,465949000,1018663064.0,
1986-07-05,0,28565569,523242000,464854000,1016661569.0,
1986-07-06,0,28632466,522447000,463759000,1014838466.0,
1986-07-07,0,28543270,521811000,462445000,1012799270.0,
1986-07-08,0,28410046,521016000,461131000,1010557046.0,
1986-07-09,0,28321230,520380000,459817000,1008518230.0,
1986-07-10,0,28210675,519744000,458503000,1006457675.0,
1986-07-11,0,28144342,519108000,457408000,1004660342.0,
1986-07-12,0,28100120,518154000,456094000,1002348120.0,
1986-07-13,0,28034072,517200000,454999000,1000233072.0,
1986-07-14,0,27968024,516258000,453685000,997911024.0,
1986-07-15,0,27879960,515473000,452371000,995723960.0,
1986-07-16,0,27726492,514217000,451057000,993000492.0,
1986-07-17,0,27551570,513275000,449976000,990802570.0,
1986-07-18,0,27398946,512019000,448704000,988121946.0,
1986-07-19,0,27311998,510920000,447644000,985875998.0,
1986-07-20,0,27311998,509821000,446372000,983504998.0,
1986-07-21,0,27225050,508722000,445312000,981259050.0,
1986-07-22,0,27138478,507623000,444040000,978801478.0,
1986-07-23,0,27008620,506524000,442768000,976300620.0,
1986-07-24,0,26836244,506053000,441496000,974385244.0,
1986-07-25,0,26728812,505425000,440224000,972377812.0,
1986-07-26,0,26728812,504483000,439164000,970375812.0,
1986-07-27,0,26728812,503541000,437892000,968161812.0,
1986-07-28,0,26643028,502442000,436620000,965705028.0,
1986-07-29,0,26578690,501345000,435348000,963271690.0,
1986-07-30,0,26535994,500415000,434076000,961026994.0,
1986-07-31,0,26450602,499330000,433016000,958796602.0,
1986-08-01,0,26322714,498245000,431956000,956523714.0,
1986-08-02,0,26258970,497315000,430684000,954257970.0,
1986-08-03,0,26237722,496385000,429836000,952458722.0,
1986-08-04,0,26152730,495455000,428585000,950192730.0,
1986-08-05,0,26046985,494215000,427560000,947821985.0,
1986-08-06,0,25920191,492975000,426125000,945020191.0,
1986-08-07,0,25857044,491735000,424895000,942487044.0,
1986-08-08,0,25793897,490805000,423665000,940263897.0,
1986-08-09,0,25772848,489875000,422640000,938287848.0,
1986-08-10,0,25772848,488945000,421615000,936332848.0,
1986-08-11,0,25709801,488170000,420590000,934469801.0,
1986-08-12,0,25646954,487240000,419770000,932656954.0,
1986-08-13,0,25521260,486000000,418540000,930061260.0,
1986-08-14,0,25479558,484784000,417310000,927573558.0,
1986-08-15,0,25521260,483872000,416080000,925473260.0,
1986-08-16,0,25521260,482808000,415055000,923384260.0,
1986-08-17,0,25521260,481744000,413825000,921090260.0,
1986-08-18,0,25458707,480832000,412595000,918885707.0,
1986-08-19,0,25312750,479768000,411365000,916445750.0,
1986-08-20,0,25229746,478704000,410135000,914068746.0,
1986-08-21,0,25125991,477488000,408905000,911518991.0,
1986-08-22,0,25043284,476424000,407904000,909371284.0,
1986-08-23,0,25001980,475360000,406909000,907270980.0,
1986-08-24,0,24940024,474448000,405914000,905302024.0,
1986-08-25,0,24857612,473536000,405118000,903511612.0,
1986-08-26,0,24775396,472320000,404322000,901417396.0,
1986-08-27,0,24570408,471104000,403526000,899200408.0,
1986-08-28,0,24468189,469906000,402929000,897303189.0,
1986-08-29,0,24345963,468714000,402332000,895391963.0,
1986-08-30,0,24142918,467820000,401735000,893697918.0,
1986-08-31,0,24163194,467075000,401138000,892376194.0,
1986-09-01,0,24061906,466181000,400541000,890783906.0,
1986-09-02,0,23960986,464989000,399944000,888893986.0,
1986-09-03,0,23819977,463797000,399347000,886963977.0,
1986-09-04,0,23679340,462754000,398750000,885183340.0,
1986-09-05,0,23559358,461711000,398153000,883423358.0,
1986-09-06,0,23439560,460668000,397556000,881663560.0,
1986-09-07,0,23359940,459625000,396959000,879943940.0,
1986-09-08,0,23280320,458433000,396362000,878075320.0,
1986-09-09,0,23181265,457390000,395765000,876336265.0,
1986-09-10,0,23062491,456198000,395367000,874627491.0,
1986-09-11,0,22904739,455175000,394969000,873048739.0,
1986-09-12,0,22865392,454160000,394571000,871596392.0,
1986-09-13,0,22767252,453145000,394173000,870085252.0,
1986-09-14,0,22708368,452130000,393775000,868613368.0,
1986-09-15,0,22591070,451115000,393377000,867083070.0,
1986-09-16,0,22473957,450100000,392979000,865552957.0,
1986-09-17,0,22357299,448940000,392581000,863878299.0,
1986-09-18,0,22202215,447780000,392183000,862165215.0,
1986-09-19,0,22066942,446765000,391785000,860616942.0,
1986-09-20,0,21912870,445895000,391387000,859194870.0,
1986-09-21,0,21836206,445025000,390989000,857850206.0,
1986-09-22,0,21778708,444155000,390392000,856325708.0,
1986-09-23,0,21663982,442995000,389795000,854453982.0,
1986-09-24,0,21587678,441835000,389397000,852819678.0,
1986-09-25,0,21454518,440828000,388999000,851281518.0,
1986-09-26,0,21283950,439684000,388606000,849573950.0,
1986-09-27,0,21170610,438540000,388218000,847928610.0,
1986-09-28,0,21151720,437396000,387830000,846377720.0,
1986-09-29,0,21076520,436252000,387442000,844770520.0,
1986-09-30,0,21038920,435108000,387054000,843200920.0,
1986-10-01,0,21038920,433964000,386666000,841668920.0,
1986-10-02,0,20963720,432963000,386278000,840204720.0,
1986-10-03,0,20907596,431962000,385890000,838759596.0,
1986-10-04,0,20814056,430961000,385502000,837277056.0,
1986-10-05,0,20702176,429960000,384920000,835582176.0,
1986-10-06,0,20627712,428816000,384532000,833975712.0,
1986-10-07,0,20627712,427672000,384144000,832443712.0,
1986-10-08,0,20571956,426536000,383756000,830863956.0,
1986-10-09,0,20553432,425408000,383368000,829329432.0,
1986-10-10,0,20553432,424421000,382980000,827954432.0,
1986-10-11,0,20516384,423434000,382592000,826542384.0,
1986-10-12,0,20553432,422588000,382204000,825345432.0,
1986-10-13,0,20553432,421601000,381816000,823970432.0,
1986-10-14,0,20479336,420614000,381428000,822521336.0,
1986-10-15,0,20479336,419486000,381040000,821005336.0,
1986-10-16,0,20516384,418358000,380846000,819720384.0,
1986-10-17,0,20590480,417230000,380652000,818472480.0,
1986-10-18,0,20590480,416243000,380652000,817485480.0,
1986-10-19,0,20627712,415256000,380458000,816341712.0,
1986-10-20,0,20683560,414269000,380458000,815410560.0,
1986-10-21,0,20702176,413282000,380458000,814442176.0,
1986-10-22,0,20702176,412305000,380264000,813271176.0,
1986-10-23,0,20795348,411332000,379876000,812003348.0,
1986-10-24,0,20926304,410220000,379488000,810634304.0,
1986-10-25,0,21114120,409525000,379294000,809933120.0,
1986-10-26,0,21283950,408969000,378906000,809158950.0,
1986-10-27,0,21530450,408552000,378906000,808988450.0,
1986-10-28,0,21759542,407857000,378906000,808522542.0,
1986-10-29,0,22009165,407301000,379876000,809186165.0,
1986-10-30,0,22260268,408274000,386860000,817394268.0,
1986-10-31,0,22493400,409664000,391785000,823942400.0,
1986-11-01,0,22747624,408969000,393178000,824894624.0,
1986-11-02,0,22963896,408135000,393775000,824873896.0,
1986-11-03,0,23181265,407440000,394173000,824794265.0,
1986-11-04,0,23439560,406745000,394571000,824755560.0,
1986-11-05,0,23659343,406606000,394969000,825234343.0,
1986-11-06,0,23880250,406606000,395168000,825654250.0,
1986-11-07,0,24102366,406050000,395367000,825519366.0,
1986-11-08,0,24325592,405216000,395566000,825107592.0,
1986-11-09,0,24570408,404382000,395566000,824518408.0,
1986-11-10,0,24734288,403409000,395566000,823709288.0,
1986-11-11,0,24898720,402575000,395566000,823039720.0,
1986-11-12,0,25188244,401602000,395367000,822157244.0,
1986-11-13,0,25396154,400768000,395367000,821531154.0,
1986-11-14,0,25626005,400073000,395367000,821066005.0,
1986-11-15,0,25857044,399100000,395367000,820324044.0,
1986-11-16,0,26046985,398141000,395168000,819355985.0,
1986-11-17,0,26280218,397319000,395168000,818767218.0,
1986-11-18,0,26535994,396497000,395168000,818200994.0,
1986-11-19,0,26643028,395675000,394969000,817287028.0,
1986-11-20,0,26857791,394990000,394770000,816617791.0,
1986-11-21,0,27008620,394168000,394571000,815747620.0,
1986-11-22,0,27377209,393072000,394372000,814821209.0,
1986-11-23,0,27660720,391976000,394173000,813809720.0,
1986-11-24,0,27923992,390880000,394173000,812976992.0,
1986-11-25,0,28144342,389784000,393974000,811902342.0,
1986-11-26,0,28387842,388825000,393775000,810987842.0,
1986-11-27,0,28632466,388140000,393775000,810547466.0,
1986-11-28,0,28766260,387044000,393576000,809386260.0,
1986-11-29,0,29080110,386085000,393576000,808741110.0,
1986-11-30,0,29305340,384998000,393377000,807680340.0,
1986-12-01,0,29531516,384060000,393178000,806769516.0,
1986-12-02,0,29735870,382988000,393178000,805901870.0,
1986-12-03,0,29940990,381916000,392979000,804835990.0,
1986-12-04,0,30146868,380844000,392780000,803770868.0,
1986-12-05,0,30307574,380308000,392581000,803196574.0,
1986-12-06,0,29986720,380308000,392183000,802477720.0,
1986-12-07,0,29667560,380308000,391984000,801959560.0,
1986-12-08,0,29282760,380308000,391586000,801176760.0,
1986-12-09,0,28766260,380442000,391387000,800595260.0,
1986-12-10,0,28321230,380442000,390989000,799752230.0,
1986-12-11,0,27879960,380442000,390591000,798912960.0,
1986-12-12,0,27333735,380442000,390193000,797968735.0,
1986-12-13,0,26879338,380442000,389994000,797315338.0,
1986-12-14,0,26429254,380442000,389596000,796467254.0,
1986-12-15,0,25983538,380576000,389198000,795757538.0,
1986-12-16,0,25521260,380576000,388800000,794897260.0,
1986-12-17,0,25084588,380978000,388412000,794474588.0,
1986-12-18,0,24590870,381514000,388218000,794322870.0,
1986-12-19,0,24264574,381782000,388218000,794264574.0,
1986-12-20,0,23981170,382050000,388218000,794249170.0,
1986-12-21,0,23960986,382318000,388218000,794496986.0,
1986-12-22,0,24183470,382720000,388218000,795121470.0,
1986-12-23,0,24284850,385400000,388218000,797902850.0,
1986-12-24,0,24447818,385811000,388606000,798864818.0,
1986-12-25,0,24652256,385537000,389596000,799785256.0,
1986-12-26,0,24693180,385266000,389994000,799953180.0,
1986-12-27,0,24611332,384998000,390392000,800001332.0,
1986-12-28,0,24549946,384730000,390591000,799870946.0,
1986-12-29,0,24590870,384328000,390790000,799708870.0,
1986-12-30,0,24734288,383658000,390989000,799381288.0,
1986-12-31,0,24734288,382988000,391387000,799109288.0,
1987-01-01,0,24878166,382318000,391785000,798981166.0,
1987-01-02,0,24960676,381782000,392183000,798925676.0,
1987-01-03,0,25105240,381648000,392581000,799334240.0,
1987-01-04,0,25271248,381514000,392979000,799764248.0,
1987-01-05,0,25375303,381380000,393576000,800331303.0,
1987-01-06,0,25500409,381648000,394372000,801520409.0,
1987-01-07,0,25563158,382050000,394770000,802383158.0,
1987-01-08,0,25479558,382720000,395367000,803566558.0,
1987-01-09,0,25584107,383792000,395964000,805340107.0,
1987-01-10,0,25688852,384328000,396760000,806776852.0,
1987-01-11,0,25772848,384864000,397556000,808192848.0,
1987-01-12,0,25899142,385400000,397954000,809253142.0,
1987-01-13,0,25962389,386085000,398352000,810399389.0,
1987-01-14,0,26046985,386496000,398949000,811491985.0,
1987-01-15,0,26152730,386907000,399546000,812605730.0,
1987-01-16,0,26237722,387181000,400342000,813760722.0,
1987-01-17,0,26343962,387455000,401337000,815135962.0,
1987-01-18,0,26493298,387729000,402531000,816753298.0,
1987-01-19,0,26578690,388140000,405715000,820433690.0,
1987-01-20,0,26793150,387866000,408103000,822762150.0,
1987-01-21,0,26922432,387592000,409725000,824239432.0,
1987-01-22,0,27008620,387729000,410955000,825692620.0,
1987-01-23,0,27095192,387455000,411980000,826530192.0,
1987-01-24,0,27355472,387181000,413005000,827541472.0,
1987-01-25,0,27355472,386907000,413825000,828087472.0,
1987-01-26,0,27311998,386770000,414440000,828521998.0,
1987-01-27,0,27377209,387181000,415055000,829613209.0,
1987-01-28,0,27464250,387729000,415670000,830863250.0,
1987-01-29,0,27551570,388140000,416285000,831976570.0,
1987-01-30,0,27617060,388551000,416900000,833068060.0,
1987-01-31,0,27770340,389510000,417720000,835000340.0,
1987-02-01,0,27923992,390469000,418540000,836932992.0,
1987-02-02,0,27968024,391291000,419565000,838824024.0,
1987-02-03,0,28078104,391291000,420180000,839549104.0,
1987-02-04,0,28188564,391291000,420590000,840069564.0,
1987-02-05,0,28277008,391154000,421205000,840636008.0,
1987-02-06,0,28321230,390880000,421820000,841021230.0,
1987-02-07,0,28410046,390606000,422435000,841451046.0,
1987-02-08,0,28521066,390332000,423050000,841903066.0,
1987-02-09,0,28610167,389921000,423460000,841991167.0,
1987-02-10,0,28654765,389784000,424075000,842513765.0,
1987-02-11,0,28610167,389647000,424485000,842742167.0,
1987-02-12,0,28587868,389236000,424895000,842718868.0,
1987-02-13,0,28587868,388825000,425305000,842717868.0,
1987-02-14,0,28721662,389510000,426125000,844356662.0,
1987-02-15,0,28677064,390332000,427560000,846569064.0,
1987-02-16,0,28632466,391702000,429200000,849534466.0,
1987-02-17,0,28788651,392798000,430896000,852482651.0,
1987-02-18,0,28833433,394853000,431956000,855642433.0,
1987-02-19,0,28945388,395675000,433016000,857636388.0,
1987-02-20,0,28990170,395949000,433864000,858803170.0,
1987-02-21,0,29035140,396086000,434500000,859621140.0,
1987-02-22,0,29080110,396086000,435136000,860302110.0,
1987-02-23,0,29170050,396223000,435984000,861377050.0,
1987-02-24,0,29215020,396634000,437044000,862893020.0,
1987-02-25,0,29418240,396771000,437892000,864081240.0,
1987-02-26,0,29440820,396771000,438528000,864739820.0,
1987-02-27,0,29531516,396634000,439164000,865329516.0,
1987-02-28,0,29622212,396634000,439800000,866056212.0,
1987-03-01,0,29690330,397045000,440436000,867171330.0,
1987-03-02,0,29804180,397456000,441284000,868544180.0,
1987-03-03,0,29895260,397867000,441920000,869682260.0,
1987-03-04,0,30032450,398278000,442980000,871290450.0,
1987-03-05,0,30215742,399100000,444040000,873355742.0,
1987-03-06,0,30238700,399239000,445312000,874789700.0,
1987-03-07,0,30284616,399239000,446584000,876107616.0,
1987-03-08,0,30307574,399239000,447856000,877402574.0,
1987-03-09,0,30422655,399239000,448916000,878577655.0,
1987-03-10,0,30537930,399239000,450400000,880176930.0,
1987-03-11,0,30537930,399378000,451933000,881848930.0,
1987-03-12,0,30468765,399517000,453466000,883451765.0,
1987-03-13,0,30468765,399656000,454999000,885123765.0,
1987-03-14,0,30399600,399517000,456532000,886448600.0,
1987-03-15,0,30307574,399517000,458284000,888108574.0,
1987-03-16,0,30215742,399378000,459817000,889410742.0,
1987-03-17,0,30169826,399100000,462226000,891495826.0,
1987-03-18,0,30169826,399656000,464854000,894679826.0,
1987-03-19,0,30169826,399517000,467482000,897168826.0,
1987-03-20,0,30261658,399656000,470548000,900465658.0,
1987-03-21,0,30330532,399795000,474100000,904225532.0,
1987-03-22,0,30399600,401741000,478150000,910290600.0,
